date,contract_preamble,strike,yes_price,volume,open_interest,expiry_date,adjusted_yes_price,probability
2025-08-12,KXU3-25AUG,4.3,22,289,31258,2025-09-06,22,16.666666666666668
2025-08-13,KXU3-25AUG,4.3,20,17339,43348,2025-09-06,20,17.171717171717173
2025-08-14,KXU3-25AUG,4.3,19,16621,55901,2025-09-06,19,15.656565656565656
2025-08-15,KXU3-25AUG,4.3,18,10564,66013,2025-09-06,18,15.151515151515152
2025-08-16,KXU3-25AUG,4.3,17,3674,67993,2025-09-06,17,14.141414141414142
2025-08-17,KXU3-25AUG,4.3,17.5,3104,70826,2025-09-06,17.5,14.646464646464647
2025-08-18,KXU3-25AUG,4.3,17.5,1235,70855,2025-09-06,17.5,14.141414141414142
2025-08-19,KXU3-25AUG,4.3,18,3823,70369,2025-09-06,18,14.141414141414142
2025-08-20,KXU3-25AUG,4.3,18.5,1292,70193,2025-09-06,18.5,14.646464646464647
2025-08-21,KXU3-25AUG,4.3,18,1175,70631,2025-09-06,18,14.141414141414142
2025-08-22,KXU3-25AUG,4.3,18.5,4385,73537,2025-09-06,18.5,15.151515151515152
2025-08-23,KXU3-25AUG,4.3,18.5,3866,73838,2025-09-06,18.5,14.646464646464647
2025-08-24,KXU3-25AUG,4.3,17,1735,75522,2025-09-06,17,13.636363636363637
2025-08-25,KXU3-25AUG,4.3,16.5,1418,75480,2025-09-06,16.5,12.626262626262626
2025-08-26,KXU3-25AUG,4.3,17,773,75833,2025-09-06,17,13.636363636363637
2025-08-27,KXU3-25AUG,4.3,18,952,75910,2025-09-06,18,14.141414141414142
2025-08-28,KXU3-25AUG,4.3,18,6600,80465,2025-09-06,18,14.646464646464647
2025-08-29,KXU3-25AUG,4.3,19.5,1421,80556,2025-09-06,19.5,15.656565656565656
2025-08-30,KXU3-25AUG,4.3,19.5,10115,81774,2025-09-06,19.5,14.646464646464647
2025-08-31,KXU3-25AUG,4.3,20,705,82144,2025-09-06,20,15.656565656565656
2025-09-01,KXU3-25AUG,4.3,20,1711,83201,2025-09-06,20,15.656565656565656
2025-09-02,KXU3-25AUG,4.3,18,8238,89220,2025-09-06,18,13.131313131313131
2025-09-03,KXU3-25AUG,4.3,20,5207,93694,2025-09-06,20,15.151515151515152
2025-09-04,KXU3-25AUG,4.3,20,8659,98386,2025-09-06,20,14.646464646464647
2025-09-05,KXU3-25AUG,4.3,19.5,9410,106241,2025-09-06,19.5,15.151515151515152
2025-09-06,KXU3-25AUG,4.3,50,29312,133131,2025-09-06,50,0
2025-02-06,KXU3-25FEB,4.3,55,0,0,2025-03-08,55,55.05050505050505
2025-02-07,KXU3-25FEB,4.3,55,0,0,2025-03-08,55,55.05050505050505
2025-02-08,KXU3-25FEB,4.3,7,421,403,2025-03-08,7,6.565656565656566
2025-02-09,KXU3-25FEB,4.3,7,0,0,2025-03-08,7,6.565656565656566
2025-02-10,KXU3-25FEB,4.3,6.5,13,403,2025-03-08,6.5,6.0606060606060606
2025-02-11,KXU3-25FEB,4.3,7,71,454,2025-03-08,7,6.565656565656566
2025-02-12,KXU3-25FEB,4.3,7,59,454,2025-03-08,7,6.565656565656566
2025-02-13,KXU3-25FEB,4.3,5.5,165,594,2025-03-08,5.5,5.05050505050505
2025-02-14,KXU3-25FEB,4.3,4,70,654,2025-03-08,4,3.5353535353535355
2025-02-15,KXU3-25FEB,4.3,5,164,798,2025-03-08,5,4.545454545454546
2025-02-16,KXU3-25FEB,4.3,3.5,1577,2185,2025-03-08,3.5,3.0303030303030303
2025-02-17,KXU3-25FEB,4.3,4,30,2215,2025-03-08,4,3.5353535353535355
2025-02-18,KXU3-25FEB,4.3,3,41,2215,2025-03-08,3,2.525252525252525
2025-02-19,KXU3-25FEB,4.3,4.5,312,2215,2025-03-08,4.5,4.040404040404041
2025-02-20,KXU3-25FEB,4.3,5,10,2205,2025-03-08,5,4.545454545454546
2025-02-21,KXU3-25FEB,4.3,4.5,0,2205,2025-03-08,4.5,4.040404040404041
2025-02-22,KXU3-25FEB,4.3,5,13,2205,2025-03-08,5,4.545454545454546
2025-02-23,KXU3-25FEB,4.3,5,3,2205,2025-03-08,5,4.545454545454546
2025-02-24,KXU3-25FEB,4.3,5,0,2205,2025-03-08,5,4.545454545454546
2025-02-25,KXU3-25FEB,4.3,5,0,2205,2025-03-08,5,4.545454545454546
2025-02-26,KXU3-25FEB,4.3,3,0,2205,2025-03-08,3,2.525252525252525
2025-02-27,KXU3-25FEB,4.3,2.5,30,2205,2025-03-08,2.5,2.0202020202020203
2025-02-28,KXU3-25FEB,4.3,3,0,2205,2025-03-08,3,2.525252525252525
2025-03-01,KXU3-25FEB,4.3,1.5,150,2355,2025-03-08,1.5,1.0101010101010102
2025-03-02,KXU3-25FEB,4.3,2.5,0,2355,2025-03-08,2.5,2.0202020202020203
2025-03-03,KXU3-25FEB,4.3,3,0,2355,2025-03-08,3,2.525252525252525
2025-03-04,KXU3-25FEB,4.3,2.5,53,2359,2025-03-08,2.5,2.0202020202020203
2025-03-05,KXU3-25FEB,4.3,3,0,2359,2025-03-08,3,2.525252525252525
2025-03-06,KXU3-25FEB,4.3,3,21,2380,2025-03-08,3,2.525252525252525
2025-03-07,KXU3-25FEB,4.3,2.5,50,2430,2025-03-08,2.5,2.0202020202020203
2025-03-08,KXU3-25FEB,4.3,2,0,2430,2025-03-08,2,1.5151515151515151
2025-01-09,KXU3-25JAN,4.3,31,0,0,2025-02-08,31,30.80808080808081
2025-01-10,KXU3-25JAN,4.3,30.5,0,50,2025-02-08,30.5,30.303030303030305
2025-01-11,KXU3-25JAN,4.3,11,151,200,2025-02-08,11,10.606060606060606
2025-01-12,KXU3-25JAN,4.3,13,161,255,2025-02-08,13,12.626262626262626
2025-01-13,KXU3-25JAN,4.3,13,50,305,2025-02-08,13,12.626262626262626
2025-01-14,KXU3-25JAN,4.3,13.5,20,325,2025-02-08,13.5,13.131313131313131
2025-01-15,KXU3-25JAN,4.3,13.5,5,330,2025-02-08,13.5,13.131313131313131
2025-01-16,KXU3-25JAN,4.3,12.5,0,330,2025-02-08,12.5,12.121212121212121
2025-01-17,KXU3-25JAN,4.3,12.5,30,360,2025-02-08,12.5,12.121212121212121
2025-01-18,KXU3-25JAN,4.3,12.5,44,404,2025-02-08,12.5,12.121212121212121
2025-01-19,KXU3-25JAN,4.3,14,70,434,2025-02-08,14,13.636363636363637
2025-01-20,KXU3-25JAN,4.3,14,11,434,2025-02-08,14,13.636363636363637
2025-01-21,KXU3-25JAN,4.3,14,247,681,2025-02-08,14,13.636363636363637
2025-01-22,KXU3-25JAN,4.3,14,699,1270,2025-02-08,14,13.636363636363637
2025-01-23,KXU3-25JAN,4.3,14,5,1275,2025-02-08,14,13.636363636363637
2025-01-24,KXU3-25JAN,4.3,14,0,0,2025-02-08,14,13.636363636363637
2025-01-25,KXU3-25JAN,4.3,14.5,190,1330,2025-02-08,14.5,14.141414141414142
2025-01-26,KXU3-25JAN,4.3,13,0,1330,2025-02-08,13,12.626262626262626
2025-01-27,KXU3-25JAN,4.3,11.5,10,1340,2025-02-08,11.5,11.11111111111111
2025-01-28,KXU3-25JAN,4.3,13.5,994,2334,2025-02-08,13.5,13.131313131313131
2025-01-29,KXU3-25JAN,4.3,13.5,0,0,2025-02-08,13.5,13.131313131313131
2025-01-30,KXU3-25JAN,4.3,12.5,1,2335,2025-02-08,12.5,12.121212121212121
2025-01-31,KXU3-25JAN,4.3,8.5,6338,6687,2025-02-08,8.5,8.080808080808081
2025-02-01,KXU3-25JAN,4.3,6,249,6923,2025-02-08,6,5.555555555555555
2025-02-02,KXU3-25JAN,4.3,6,623,7400,2025-02-08,6,5.555555555555555
2025-02-03,KXU3-25JAN,4.3,6.5,2157,7795,2025-02-08,6.5,6.0606060606060606
2025-02-04,KXU3-25JAN,4.3,7,3490,9434,2025-02-08,7,6.565656565656566
2025-02-05,KXU3-25JAN,4.3,8.5,983,10417,2025-02-08,8.5,8.080808080808081
2025-02-06,KXU3-25JAN,4.3,8.5,142,10559,2025-02-08,8.5,8.080808080808081
2025-02-07,KXU3-25JAN,4.3,4,76,10635,2025-02-08,4,3.5353535353535355
2025-02-08,KXU3-25JAN,4.3,5,0,10635,2025-02-08,5,4.545454545454546
2025-07-03,KXU3-25JUL,4.3,50.5,0,0,2025-08-02,50.5,50.505050505050505
2025-07-04,KXU3-25JUL,4.3,18.5,2453,2278,2025-08-02,18.5,18.181818181818183
2025-07-05,KXU3-25JUL,4.3,16.5,9550,11560,2025-08-02,16.5,16.161616161616163
2025-07-06,KXU3-25JUL,4.3,12.5,274,11828,2025-08-02,12.5,12.121212121212121
2025-07-07,KXU3-25JUL,4.3,10.5,3629,15233,2025-08-02,10.5,10.1010101010101
2025-07-08,KXU3-25JUL,4.3,13,27,15234,2025-08-02,13,12.626262626262626
2025-07-09,KXU3-25JUL,4.3,12.5,2780,17737,2025-08-02,12.5,12.121212121212121
2025-07-10,KXU3-25JUL,4.3,11.5,97,17793,2025-08-02,11.5,11.11111111111111
2025-07-11,KXU3-25JUL,4.3,12,527,17987,2025-08-02,12,11.616161616161616
2025-07-12,KXU3-25JUL,4.3,11.5,487,18084,2025-08-02,11.5,11.11111111111111
2025-07-13,KXU3-25JUL,4.3,10.5,353,18403,2025-08-02,10.5,10.1010101010101
2025-07-14,KXU3-25JUL,4.3,9.5,236,18552,2025-08-02,9.5,9.090909090909092
2025-07-15,KXU3-25JUL,4.3,9,730,18880,2025-08-02,9,8.585858585858587
2025-07-16,KXU3-25JUL,4.3,9.5,1680,18758,2025-08-02,9.5,9.090909090909092
2025-07-17,KXU3-25JUL,4.3,7.5,2244,19502,2025-08-02,7.5,7.070707070707071
2025-07-18,KXU3-25JUL,4.3,7,2679,20786,2025-08-02,7,6.565656565656566
2025-07-19,KXU3-25JUL,4.3,6,61,20838,2025-08-02,6,5.555555555555555
2025-07-20,KXU3-25JUL,4.3,5.5,381,21219,2025-08-02,5.5,5.05050505050505
2025-07-21,KXU3-25JUL,4.3,5.5,2115,23209,2025-08-02,5.5,5.05050505050505
2025-07-22,KXU3-25JUL,4.3,7.5,1411,23842,2025-08-02,7.5,7.070707070707071
2025-07-23,KXU3-25JUL,4.3,6.5,3168,24572,2025-08-02,6.5,6.0606060606060606
2025-07-24,KXU3-25JUL,4.3,5,2429,24469,2025-08-02,5,4.545454545454546
2025-07-25,KXU3-25JUL,4.3,3.5,1574,25205,2025-08-02,3.5,3.0303030303030303
2025-07-26,KXU3-25JUL,4.3,3,770,25171,2025-08-02,3,2.525252525252525
2025-07-27,KXU3-25JUL,4.3,4.5,859,25910,2025-08-02,4.5,4.040404040404041
2025-07-28,KXU3-25JUL,4.3,5.5,1216,27126,2025-08-02,5.5,5.05050505050505
2025-07-29,KXU3-25JUL,4.3,5.5,108,27134,2025-08-02,5.5,5.05050505050505
2025-07-30,KXU3-25JUL,4.3,5.5,644,27758,2025-08-02,5.5,5.05050505050505
2025-07-31,KXU3-25JUL,4.3,3.5,17308,44504,2025-08-02,3.5,3.0303030303030303
2025-08-01,KXU3-25JUL,4.3,3.5,7404,48372,2025-08-02,3.5,3.0303030303030303
2025-08-02,KXU3-25JUL,4.3,50,27885,59974,2025-08-02,50,50
2025-06-04,KXU3-25JUN,4.3,37.5,0,200,2025-07-04,37.5,18.181818181818183
2025-06-05,KXU3-25JUN,4.3,41.5,0,200,2025-07-04,41.5,16.161616161616163
2025-06-06,KXU3-25JUN,4.3,43,0,200,2025-07-04,43,17.67676767676768
2025-06-07,KXU3-25JUN,4.3,25,4531,3737,2025-07-04,25,14.646464646464647
2025-06-08,KXU3-25JUN,4.3,16.5,11788,13607,2025-07-04,16.5,6.0606060606060606
2025-06-09,KXU3-25JUN,4.3,17,512,13706,2025-07-04,17,8.585858585858587
2025-06-10,KXU3-25JUN,4.3,14.5,2519,15894,2025-07-04,14.5,7.575757575757576
2025-06-11,KXU3-25JUN,4.3,16.5,1322,15912,2025-07-04,16.5,10.1010101010101
2025-06-12,KXU3-25JUN,4.3,15.5,596,16349,2025-07-04,15.5,10.1010101010101
2025-06-13,KXU3-25JUN,4.3,16.5,531,16636,2025-07-04,16.5,10.1010101010101
2025-06-14,KXU3-25JUN,4.3,14,995,16783,2025-07-04,14,9.090909090909092
2025-06-15,KXU3-25JUN,4.3,15.5,3282,16786,2025-07-04,15.5,11.11111111111111
2025-06-16,KXU3-25JUN,4.3,15.5,1646,16826,2025-07-04,15.5,10.1010101010101
2025-06-17,KXU3-25JUN,4.3,15,2527,18705,2025-07-04,15,9.595959595959595
2025-06-18,KXU3-25JUN,4.3,15.5,1826,18772,2025-07-04,15.5,11.11111111111111
2025-06-19,KXU3-25JUN,4.3,19,5412,19825,2025-07-04,19,13.131313131313131
2025-06-20,KXU3-25JUN,4.3,19,1893,20732,2025-07-04,19,11.616161616161616
2025-06-21,KXU3-25JUN,4.3,18.5,12238,27986,2025-07-04,18.5,13.131313131313131
2025-06-22,KXU3-25JUN,4.3,19,284,28144,2025-07-04,19,13.131313131313131
2025-06-23,KXU3-25JUN,4.3,21,1454,28546,2025-07-04,21,12.626262626262626
2025-06-24,KXU3-25JUN,4.3,21.5,1537,28820,2025-07-04,21.5,15.151515151515152
2025-06-25,KXU3-25JUN,4.3,21,2275,29556,2025-07-04,21,14.646464646464647
2025-06-26,KXU3-25JUN,4.3,23,1873,30655,2025-07-04,23,17.171717171717173
2025-06-27,KXU3-25JUN,4.3,25.5,9999,36412,2025-07-04,25.5,22.22222222222222
2025-06-28,KXU3-25JUN,4.3,20.5,7117,41419,2025-07-04,20.5,15.656565656565656
2025-06-29,KXU3-25JUN,4.3,20.5,13946,44759,2025-07-04,20.5,16.161616161616163
2025-06-30,KXU3-25JUN,4.3,22,1266,45485,2025-07-04,22,18.68686868686869
2025-07-01,KXU3-25JUN,4.3,22,24086,67297,2025-07-04,22,15.656565656565656
2025-07-02,KXU3-25JUN,4.3,28.5,60274,90421,2025-07-04,28.5,22.22222222222222
2025-07-03,KXU3-25JUN,4.3,28.5,56897,111641,2025-07-04,28.5,21.21212121212121
2025-07-04,KXU3-25JUN,4.3,50,5829,116353,2025-07-04,50,0
2025-03-06,KXU3-25MAR,4.3,8.5,0,1280,2025-04-05,8.5,8.080808080808081
2025-03-07,KXU3-25MAR,4.3,8.5,0,1280,2025-04-05,8.5,8.080808080808081
2025-03-08,KXU3-25MAR,4.3,8.5,1362,1384,2025-04-05,8.5,8.080808080808081
2025-03-09,KXU3-25MAR,4.3,9,0,1384,2025-04-05,9,8.585858585858587
2025-03-10,KXU3-25MAR,4.3,9,94,1478,2025-04-05,9,8.585858585858587
2025-03-11,KXU3-25MAR,4.3,11,918,2305,2025-04-05,11,10.606060606060606
2025-03-12,KXU3-25MAR,4.3,14,0,2305,2025-04-05,14,13.636363636363637
2025-03-13,KXU3-25MAR,4.3,12.5,150,2455,2025-04-05,12.5,12.121212121212121
2025-03-14,KXU3-25MAR,4.3,12,0,2455,2025-04-05,12,11.616161616161616
2025-03-15,KXU3-25MAR,4.3,12,0,2455,2025-04-05,12,11.616161616161616
2025-03-16,KXU3-25MAR,4.3,14,152,2607,2025-04-05,14,13.636363636363637
2025-03-17,KXU3-25MAR,4.3,14,0,2607,2025-04-05,14,13.636363636363637
2025-03-18,KXU3-25MAR,4.3,14,30,2637,2025-04-05,14,13.636363636363637
2025-03-19,KXU3-25MAR,4.3,14,0,0,2025-04-05,14,13.636363636363637
2025-03-20,KXU3-25MAR,4.3,14,10,2647,2025-04-05,14,13.636363636363637
2025-03-21,KXU3-25MAR,4.3,14,0,2647,2025-04-05,14,13.636363636363637
2025-03-22,KXU3-25MAR,4.3,13,0,2647,2025-04-05,13,12.626262626262626
2025-03-23,KXU3-25MAR,4.3,13,0,0,2025-04-05,13,12.626262626262626
2025-03-24,KXU3-25MAR,4.3,13,200,2847,2025-04-05,13,12.626262626262626
2025-03-25,KXU3-25MAR,4.3,13.5,335,3147,2025-04-05,13.5,13.131313131313131
2025-03-26,KXU3-25MAR,4.3,16.5,217,3199,2025-04-05,16.5,16.161616161616163
2025-03-27,KXU3-25MAR,4.3,15,90,3157,2025-04-05,15,14.646464646464647
2025-03-28,KXU3-25MAR,4.3,15.5,24,3157,2025-04-05,15.5,15.151515151515152
2025-03-29,KXU3-25MAR,4.3,15.5,10,3157,2025-04-05,15.5,15.151515151515152
2025-03-30,KXU3-25MAR,4.3,17,0,3157,2025-04-05,17,16.666666666666668
2025-03-31,KXU3-25MAR,4.3,57,9,3166,2025-04-05,57,57.07070707070707
2025-04-01,KXU3-25MAR,4.3,9,6065,8342,2025-04-05,9,8.585858585858587
2025-04-02,KXU3-25MAR,4.3,8.5,0,8342,2025-04-05,8.5,8.080808080808081
2025-04-03,KXU3-25MAR,4.3,6,2004,10342,2025-04-05,6,5.555555555555555
2025-04-04,KXU3-25MAR,4.3,6,5020,15362,2025-04-05,6,5.555555555555555
2025-04-05,KXU3-25MAR,4.3,7,121,15362,2025-04-05,7,6.565656565656566
2025-05-08,KXU3-25MAY,4.3,27.5,40,187,2025-06-07,27.5,15.151515151515152
2025-05-09,KXU3-25MAY,4.3,27.5,46,211,2025-06-07,27.5,15.656565656565656
2025-05-10,KXU3-25MAY,4.3,26.5,47,188,2025-06-07,26.5,14.646464646464647
2025-05-11,KXU3-25MAY,4.3,26.5,1,189,2025-06-07,26.5,14.646464646464647
2025-05-12,KXU3-25MAY,4.3,27,46,195,2025-06-07,27,15.151515151515152
2025-05-13,KXU3-25MAY,4.3,28,41,214,2025-06-07,28,15.151515151515152
2025-05-14,KXU3-25MAY,4.3,28.5,1618,1073,2025-06-07,28.5,20.2020202020202
2025-05-15,KXU3-25MAY,4.3,26,811,1568,2025-06-07,26,17.67676767676768
2025-05-16,KXU3-25MAY,4.3,26,2035,3462,2025-06-07,26,18.181818181818183
2025-05-17,KXU3-25MAY,4.3,26.5,1363,4681,2025-06-07,26.5,17.67676767676768
2025-05-18,KXU3-25MAY,4.3,27,218,4885,2025-06-07,27,18.181818181818183
2025-05-19,KXU3-25MAY,4.3,25.5,871,5707,2025-06-07,25.5,18.181818181818183
2025-05-20,KXU3-25MAY,4.3,27,2215,7767,2025-06-07,27,19.696969696969695
2025-05-21,KXU3-25MAY,4.3,27,610,8083,2025-06-07,27,19.696969696969695
2025-05-22,KXU3-25MAY,4.3,26.5,467,8446,2025-06-07,26.5,19.19191919191919
2025-05-23,KXU3-25MAY,4.3,27.5,326,8526,2025-06-07,27.5,20.2020202020202
2025-05-24,KXU3-25MAY,4.3,28,119,8548,2025-06-07,28,20.2020202020202
2025-05-25,KXU3-25MAY,4.3,28.5,522,8863,2025-06-07,28.5,21.21212121212121
2025-05-26,KXU3-25MAY,4.3,24.5,351,9104,2025-06-07,24.5,18.181818181818183
2025-05-27,KXU3-25MAY,4.3,26,1171,10251,2025-06-07,26,20.2020202020202
2025-05-28,KXU3-25MAY,4.3,24,4965,15212,2025-06-07,24,17.67676767676768
2025-05-29,KXU3-25MAY,4.3,21.5,592,15584,2025-06-07,21.5,15.151515151515152
2025-05-30,KXU3-25MAY,4.3,22.5,1575,16808,2025-06-07,22.5,16.666666666666668
2025-05-31,KXU3-25MAY,4.3,21.5,1372,18004,2025-06-07,21.5,15.151515151515152
2025-06-01,KXU3-25MAY,4.3,22,9505,27163,2025-06-07,22,15.151515151515152
2025-06-02,KXU3-25MAY,4.3,20.5,1832,27477,2025-06-07,20.5,14.646464646464647
2025-06-03,KXU3-25MAY,4.3,17,7964,34279,2025-06-07,17,12.121212121212121
2025-06-04,KXU3-25MAY,4.3,17,2141,35617,2025-06-07,17,13.131313131313131
2025-06-05,KXU3-25MAY,4.3,12,15033,42909,2025-06-07,12,9.090909090909092
2025-06-06,KXU3-25MAY,4.3,13.5,9221,45589,2025-06-07,13.5,10.1010101010101
2025-06-07,KXU3-25MAY,4.3,50,1513,45882,2025-06-07,50,0
2025-09-21,KXU3-25OCT,4.3,75,0,0,2025-10-11,75,75.25252525252525
2025-09-22,KXU3-25OCT,4.3,74.5,20,20,2025-10-11,74.5,74.74747474747475
2025-09-23,KXU3-25OCT,4.3,72,60,80,2025-10-11,72,72.22222222222223
2025-09-24,KXU3-25OCT,4.3,63.5,67,147,2025-10-11,63.5,63.63636363636363
2025-09-25,KXU3-25OCT,4.3,52,0,147,2025-10-11,52,52.02020202020202
2025-09-26,KXU3-25OCT,4.3,51,1,148,2025-10-11,51,51.01010101010101
2025-09-27,KXU3-25OCT,4.3,51,10,157,2025-10-11,51,51.01010101010101
2025-09-28,KXU3-25OCT,4.3,51,0,157,2025-10-11,51,51.01010101010101
2025-09-29,KXU3-25OCT,4.3,51,30,187,2025-10-11,51,51.01010101010101
2025-09-30,KXU3-25OCT,4.3,51,0,187,2025-10-11,51,51.01010101010101
2025-10-01,KXU3-25OCT,4.3,51,0,187,2025-10-11,51,51.01010101010101
2025-10-02,KXU3-25OCT,4.3,51,10,187,2025-10-11,51,51.01010101010101
2025-10-03,KXU3-25OCT,4.3,51,0,187,2025-10-11,51,51.01010101010101
2025-10-04,KXU3-25OCT,4.3,51.5,257,394,2025-10-11,51.5,51.515151515151516
2025-10-05,KXU3-25OCT,4.3,51,208,602,2025-10-11,51,51.01010101010101
2025-10-06,KXU3-25OCT,4.3,53,0,602,2025-10-11,53,53.03030303030303
2025-10-07,KXU3-25OCT,4.3,55.5,412,798,2025-10-11,55.5,16.666666666666668
2025-10-08,KXU3-25OCT,4.3,50,493,1191,2025-10-11,50,29.7979797979798
2025-10-09,KXU3-25OCT,4.3,52.5,84,1240,2025-10-11,52.5,26.767676767676768
2025-10-10,KXU3-25OCT,4.3,51.5,16097,17286,2025-10-11,51.5,27.77777777777778
2025-10-11,KXU3-25OCT,4.3,52,279,17395,2025-10-11,52,25.757575757575758
2025-09-04,KXU3-25SEP,4.3,25,0,222,2025-10-04,25,24.747474747474747
2025-09-05,KXU3-25SEP,4.3,25.5,110,332,2025-10-04,25.5,25.252525252525253
2025-09-06,KXU3-25SEP,4.3,32.5,5970,6253,2025-10-04,32.5,32.323232323232325
2025-09-07,KXU3-25SEP,4.3,44,6376,12624,2025-10-04,44,43.93939393939394
2025-09-08,KXU3-25SEP,4.3,45,295,12893,2025-10-04,45,44.94949494949495
2025-09-09,KXU3-25SEP,4.3,44,890,13627,2025-10-04,44,43.93939393939394
2025-09-10,KXU3-25SEP,4.3,43,364,13949,2025-10-04,43,42.92929292929293
2025-09-11,KXU3-25SEP,4.3,44,2085,12030,2025-10-04,44,43.93939393939394
2025-09-12,KXU3-25SEP,4.3,46.5,5283,17297,2025-10-04,46.5,46.464646464646464
2025-09-13,KXU3-25SEP,4.3,47.5,500,17373,2025-10-04,47.5,47.474747474747474
2025-09-14,KXU3-25SEP,4.3,47.5,35,17383,2025-10-04,47.5,47.474747474747474
2025-09-15,KXU3-25SEP,4.3,48,45,17425,2025-10-04,48,47.97979797979798
2025-09-16,KXU3-25SEP,4.3,47.5,1394,17325,2025-10-04,47.5,47.474747474747474
2025-09-17,KXU3-25SEP,4.3,52.5,7330,12587,2025-10-04,52.5,52.525252525252526
2025-09-18,KXU3-25SEP,4.3,51.5,2272,13731,2025-10-04,51.5,28.282828282828284
2025-09-19,KXU3-25SEP,4.3,50.5,518,13452,2025-10-04,50.5,28.78787878787879
2025-09-20,KXU3-25SEP,4.3,52.5,3180,14606,2025-10-04,52.5,31.31313131313131
2025-09-21,KXU3-25SEP,4.3,52,887,14602,2025-10-04,52,29.7979797979798
2025-09-22,KXU3-25SEP,4.3,51.5,466,14882,2025-10-04,51.5,31.31313131313131
2025-09-23,KXU3-25SEP,4.3,51.5,2214,16421,2025-10-04,51.5,32.323232323232325
2025-09-24,KXU3-25SEP,4.3,51.5,1400,17563,2025-10-04,51.5,32.323232323232325
2025-09-25,KXU3-25SEP,4.3,47.5,26808,28822,2025-10-04,47.5,32.82828282828283
2025-09-26,KXU3-25SEP,4.3,47.5,3566,31462,2025-10-04,47.5,32.323232323232325
2025-09-27,KXU3-25SEP,4.3,42,11948,32661,2025-10-04,42,29.292929292929294
2025-09-28,KXU3-25SEP,4.3,42.5,726,32725,2025-10-04,42.5,30.303030303030305
2025-09-29,KXU3-25SEP,4.3,43,1091,32984,2025-10-04,43,31.818181818181817
2025-09-30,KXU3-25SEP,4.3,38.5,5527,36500,2025-10-04,38.5,25.757575757575758
2025-10-01,KXU3-25SEP,4.3,38,7344,42571,2025-10-04,38,27.77777777777778
2025-10-02,KXU3-25SEP,4.3,37.5,14756,47886,2025-10-04,37.5,26.767676767676768
2025-10-03,KXU3-25SEP,4.3,31.5,34648,49088,2025-10-04,31.5,24.747474747474747
2025-10-04,KXU3-25SEP,4.3,50,6905,48651,2025-10-04,50,0
2022-08-04,U3-22AUG,4.3,49.5,0,0,2022-09-03,49.5,49.494949494949495
2022-08-05,U3-22AUG,4.3,49.5,0,0,2022-09-03,49.5,49.494949494949495
2022-08-06,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-07,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-08,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-09,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-10,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-11,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-12,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-13,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-14,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-15,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-16,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-17,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-18,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-19,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-20,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-21,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-22,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-23,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-24,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-25,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-26,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-27,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-28,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-29,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-30,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-08-31,U3-22AUG,4.3,1,0,0,2022-09-03,1,0.5050505050505051
2022-09-01,U3-22AUG,4.3,0.5,0,0,2022-09-03,0.5,0
2022-09-02,U3-22AUG,4.3,1,0,0,2022-09-03,1,0.5050505050505051
2022-09-03,U3-22AUG,4.3,49.5,0,0,2022-09-03,49.5,49.494949494949495
2022-07-07,U3-22JUL,4.3,50,0,0,2022-08-06,50,50
2022-07-08,U3-22JUL,4.3,50,0,0,2022-08-06,50,50
2022-07-09,U3-22JUL,4.3,1.5,0,0,2022-08-06,1.5,1.0101010101010102
2022-07-10,U3-22JUL,4.3,1.5,0,0,2022-08-06,1.5,1.0101010101010102
2022-07-11,U3-22JUL,4.3,1.5,0,0,2022-08-06,1.5,1.0101010101010102
2022-07-12,U3-22JUL,4.3,1.5,0,0,2022-08-06,1.5,1.0101010101010102
